covered_ps,covgap_slicer4j_slice,covgap_porbs_slice,pseudotested_ps,statement_type,line_no,Original Code,What is the purpose of this code?,Notes
FALSE,FALSE,FALSE,FALSE,,1940,public static boolean isBinaryExtension(String name) {,,
FALSE,FALSE,FALSE,FALSE,IF,1941,"if (name.endsWith("".r"") || name.endsWith("".jpeg"") || name.endsWith("".jpg"")",,
FALSE,FALSE,FALSE,FALSE,IF,1942,"|| name.endsWith("".gif"") || name.endsWith("".png"") || name.endsWith("".class"")",,
FALSE,FALSE,FALSE,FALSE,IF,1943,"|| name.endsWith("".swf"") || name.endsWith("".svn-base"") || name.endsWith("".exe"")",,
FALSE,FALSE,FALSE,FALSE,IF,1944,"|| name.endsWith("".mp3"") || name.endsWith("".mp4"") || name.endsWith("".dll"")",,
FALSE,FALSE,FALSE,FALSE,IF,1945,"|| name.endsWith("".swc"") || name.endsWith("".avi"") || name.endsWith("".mpg"")",,
FALSE,FALSE,FALSE,FALSE,IF,1946,"|| name.endsWith("".mkv"") || name.endsWith("".mov"") || name.endsWith("".bmp"")",,
FALSE,FALSE,FALSE,FALSE,IF,1947,"|| name.endsWith("".lk"") || name.endsWith("".msi"") || name.endsWith("".r"")",,
FALSE,FALSE,FALSE,FALSE,IF,1948,"|| name.endsWith("".jar"") || name.endsWith("".rar"") || name.endsWith("".zip"")",,
FALSE,FALSE,FALSE,FALSE,IF,1949,"|| name.endsWith("".gif"") || name.endsWith("".gz"") || name.endsWith("".wrx"")",,
FALSE,FALSE,FALSE,FALSE,IF,1950,"|| name.endsWith("".swf"") || name.endsWith("".fla"") || name.endsWith("".ico"")",,
FALSE,FALSE,FALSE,FALSE,IF,1951,"|| name.endsWith("".cur"") || name.endsWith("".wrx"") || name.endsWith("".db"")",,
FALSE,FALSE,FALSE,FALSE,IF,1952,"|| name.endsWith("".b1"") || name.endsWith("".d1"")) {",,
FALSE,FALSE,FALSE,FALSE,RETURN,1953,return true;,,
FALSE,FALSE,FALSE,FALSE,IF,1954,},,
FALSE,FALSE,FALSE,FALSE,RETURN,1955,return false;,,
FALSE,FALSE,FALSE,FALSE,,1956,},,
FALSE,FALSE,FALSE,FALSE,,1957,,,
FALSE,FALSE,FALSE,FALSE,,1958,public static boolean isEmail(String str) {,,
FALSE,FALSE,FALSE,FALSE,IF,1959,if (EMAIL_PATTERN.matcher(str).matches()) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1960,return true;,,
FALSE,FALSE,FALSE,FALSE,IF,1961,},,
FALSE,FALSE,FALSE,FALSE,RETURN,1962,return false;,,
FALSE,FALSE,FALSE,FALSE,,1963,},,
FALSE,FALSE,FALSE,FALSE,,1964,,,
FALSE,FALSE,FALSE,FALSE,,1965,public static boolean isCapitalized(String str) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1966,return Character.isUpperCase(str.charAt(0));,,
FALSE,FALSE,FALSE,FALSE,,1967,},,
FALSE,FALSE,FALSE,FALSE,,1968,,,
FALSE,FALSE,FALSE,FALSE,,1969,"public static boolean hasInvalidChar(String str, String validChars) {",,
TRUE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1970,"Pattern regexChars = Pattern.compile(""[{}()\\[\\].+*?^$\\\\|]"");",,
TRUE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,1971,"String checkRegex = ""(["" + regexChars.matcher(validChars).replaceAll(""\\\\$0"") + ""])+"";",,
TRUE,FALSE,FALSE,FALSE,RETURN,1972,return !str.matches(checkRegex);,,
FALSE,FALSE,FALSE,FALSE,,1973,},,
FALSE,FALSE,FALSE,FALSE,,1974,,,
FALSE,FALSE,FALSE,FALSE,,1975,public static boolean hasJapaneseCharacter(String str) {,,
TRUE,FALSE,FALSE,FALSE,FOR_EACH,1976,for (char c : str.toCharArray()) {,,
TRUE,FALSE,FALSE,FALSE,IF,1977,if (JAPANESE_BLOCKS.contains(UnicodeBlock.of(c))) {,,
TRUE,FALSE,FALSE,FALSE,RETURN,1978,return true;,,
FALSE,FALSE,FALSE,FALSE,IF,1979,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,1980,},,
TRUE,FALSE,FALSE,TRUE,RETURN,1981,return false;,Default Return,
FALSE,FALSE,FALSE,FALSE,,1982,},,
FALSE,FALSE,FALSE,FALSE,,1983,,,
FALSE,FALSE,FALSE,FALSE,,1984,public static boolean hasChineseCharacter(String str) {,,
TRUE,FALSE,FALSE,FALSE,FOR_EACH,1985,for (char c : str.toCharArray()) {,,
TRUE,FALSE,FALSE,FALSE,IF,1986,if (CHINESE_BLOCKS.contains(UnicodeBlock.of(c))) {,,
TRUE,FALSE,FALSE,FALSE,RETURN,1987,return true;,,
FALSE,FALSE,FALSE,FALSE,IF,1988,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,1989,},,
TRUE,FALSE,FALSE,TRUE,RETURN,1990,return false;,Default Return,
FALSE,FALSE,FALSE,FALSE,,1991,},,
FALSE,FALSE,FALSE,FALSE,,1992,,,
FALSE,FALSE,FALSE,FALSE,,1993,public static boolean hasArabicCharacter(String str) {,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,1994,for (char c : str.toCharArray()) {,,
FALSE,FALSE,FALSE,FALSE,IF,1995,if (ARABIC_BLOCKS.contains(UnicodeBlock.of(c))) {,,
FALSE,FALSE,FALSE,FALSE,RETURN,1996,return true;,,
FALSE,FALSE,FALSE,FALSE,IF,1997,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,1998,},,
FALSE,FALSE,FALSE,FALSE,RETURN,1999,return false;,,
FALSE,FALSE,FALSE,FALSE,,2000,},,
FALSE,FALSE,FALSE,FALSE,,2001,,,
FALSE,FALSE,FALSE,FALSE,,2002,public static void setToClipboard(String aString) {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,2003,StringSelection stringSelection = new StringSelection(aString);,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,2004,Clipboard clipboard = Toolkit.getDefaultToolkit().getSystemClipboard();,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,2005,"clipboard.setContents(stringSelection, null);",,
FALSE,FALSE,FALSE,FALSE,,2006,},,
FALSE,FALSE,FALSE,FALSE,,2007,,,
FALSE,FALSE,FALSE,FALSE,,2008,"public static String getFromClipboard() throws HeadlessException, UnsupportedFlavorException,",,
FALSE,FALSE,FALSE,FALSE,,2009,IOException {,,
FALSE,FALSE,FALSE,FALSE,RETURN,2010,return (String) Toolkit.getDefaultToolkit().getSystemClipboard(),,
FALSE,FALSE,FALSE,FALSE,RETURN,2011,.getData(DataFlavor.stringFlavor);,,
FALSE,FALSE,FALSE,FALSE,,2012,},,
FALSE,FALSE,FALSE,FALSE,,2013,,,
FALSE,FALSE,FALSE,FALSE,,2014,/**,,
FALSE,FALSE,FALSE,FALSE,,2015,* Return tabular data,,
FALSE,FALSE,FALSE,FALSE,,2016,* @param labels Labels array,,
FALSE,FALSE,FALSE,FALSE,,2017,* @param data Data bidimensional array,,
FALSE,FALSE,FALSE,FALSE,,2018,* @param padding Total space between fields,,
FALSE,FALSE,FALSE,FALSE,,2019,* @return String,,
FALSE,FALSE,FALSE,FALSE,,2020,*/,,
FALSE,FALSE,FALSE,FALSE,,2021,"public static String getTabularData(String[] labels, String[][] data, int padding) {",,
TRUE,TRUE,TRUE,TRUE,VARIABLE_DECLARATION,2022,int[] size = new int[labels.length];,State Initialization,
FALSE,FALSE,FALSE,FALSE,,2023,,,
TRUE,TRUE,TRUE,TRUE,FOR,2024,for (int i = 0; i < labels.length; i++) {,Iteration,
TRUE,TRUE,TRUE,TRUE,EXPRESSION,2025,size[i] = labels[i].length() + padding;,Mathematical Compution,
FALSE,FALSE,FALSE,FALSE,FOR,2026,},,
FALSE,FALSE,FALSE,FALSE,,2027,,,
TRUE,TRUE,TRUE,TRUE,FOR_EACH,2028,for (String[] row : data) {,Data Loading,
TRUE,TRUE,TRUE,TRUE,FOR,2029,for (int i = 0; i < labels.length; i++) {,Data Loading,
TRUE,TRUE,TRUE,TRUE,IF,2030,if (row[i].length() >= size[i]) {,Data Loading,
TRUE,TRUE,TRUE,TRUE,EXPRESSION,2031,size[i] = row[i].length() + padding;,Data Loading,
FALSE,FALSE,FALSE,FALSE,IF,2032,},,
FALSE,FALSE,FALSE,FALSE,FOR,2033,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,2034,},,
FALSE,FALSE,FALSE,FALSE,,2035,,,
TRUE,TRUE,FALSE,FALSE,VARIABLE_DECLARATION,2036,StringBuffer tabularData = new StringBuffer();,Output Initialization,
FALSE,FALSE,FALSE,FALSE,,2037,,,
TRUE,TRUE,TRUE,TRUE,FOR,2038,for (int i = 0; i < labels.length; i++) {,Output Update,
TRUE,TRUE,TRUE,TRUE,EXPRESSION,2039,tabularData.append(labels[i]);,Output Update,
TRUE,TRUE,TRUE,TRUE,EXPRESSION,2040,"tabularData.append(fill(' ', size[i] - labels[i].length()));",Output Update,
FALSE,FALSE,FALSE,FALSE,FOR,2041,},,
FALSE,FALSE,FALSE,FALSE,,2042,,,
TRUE,TRUE,TRUE,TRUE,EXPRESSION,2043,"tabularData.append(""\n"");",Output Update,
FALSE,FALSE,FALSE,FALSE,,2044,,,
TRUE,TRUE,TRUE,TRUE,FOR,2045,for (int i = 0; i < labels.length; i++) {,Output Update,
TRUE,TRUE,TRUE,TRUE,EXPRESSION,2046,"tabularData.append(fill('=', size[i] - 1)).append("" "");",Output Update,
FALSE,FALSE,FALSE,FALSE,FOR,2047,},,
FALSE,FALSE,FALSE,FALSE,,2048,,,
TRUE,TRUE,TRUE,TRUE,EXPRESSION,2049,"tabularData.append(""\n"");",Output Update,
FALSE,FALSE,FALSE,FALSE,,2050,,,
FALSE,FALSE,FALSE,FALSE,,2051,,,
TRUE,TRUE,TRUE,TRUE,FOR_EACH,2052,for (String[] row : data) {,Output Update,
TRUE,TRUE,TRUE,TRUE,FOR,2053,for (int i = 0; i < labels.length; i++) {,Output Update,
TRUE,TRUE,TRUE,TRUE,EXPRESSION,2054,tabularData.append(row[i]);,Output Update,
TRUE,TRUE,TRUE,TRUE,EXPRESSION,2055,"tabularData.append(fill(' ', size[i] - row[i].length()));",Output Update,
FALSE,FALSE,FALSE,FALSE,FOR,2056,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,2057,,,
TRUE,TRUE,TRUE,TRUE,EXPRESSION,2058,"tabularData.append(""\n"");",Output Update,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,2059,},,
FALSE,FALSE,FALSE,FALSE,,2060,,,
TRUE,TRUE,FALSE,TRUE,RETURN,2061,return tabularData.toString();,Output return,
FALSE,FALSE,FALSE,FALSE,,2062,},,
FALSE,FALSE,FALSE,FALSE,,2063,,,
FALSE,FALSE,FALSE,FALSE,,2064,,,
FALSE,FALSE,FALSE,FALSE,,2065,,,
FALSE,FALSE,FALSE,FALSE,,2066,/**,,
FALSE,FALSE,FALSE,FALSE,,2067,* Replace text with HTML entities,,
FALSE,FALSE,FALSE,FALSE,,2068,* @param content Content,,
FALSE,FALSE,FALSE,FALSE,,2069,* @return Replaced content,,
FALSE,FALSE,FALSE,FALSE,,2070,*/,,
FALSE,FALSE,FALSE,FALSE,,2071,public static String replaceWithHtmlEntities(String content) {,,
TRUE,FALSE,FALSE,FALSE,RETURN,2072,"return replaceWithHtmlEntities(content, escapeStrings);",,
FALSE,FALSE,FALSE,FALSE,,2073,},,
FALSE,FALSE,FALSE,FALSE,,2074,,,
FALSE,FALSE,FALSE,FALSE,,2075,/**,,
FALSE,FALSE,FALSE,FALSE,,2076,* Replace text with HTML entities,,
FALSE,FALSE,FALSE,FALSE,,2077,* @param content Content,,
FALSE,FALSE,FALSE,FALSE,,2078,* @param map Map to replace,,
FALSE,FALSE,FALSE,FALSE,,2079,* @return Replaced content,,
FALSE,FALSE,FALSE,FALSE,,2080,*/,,
FALSE,FALSE,FALSE,FALSE,,2081,"public static String replaceWithHtmlEntities(String content, Map<String, Character> map) {",,
FALSE,FALSE,FALSE,FALSE,,2082,,,
TRUE,FALSE,FALSE,FALSE,FOR_EACH,2083,"for (Entry<String, Character> entry : map.entrySet()) {",,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,2084,,,
TRUE,FALSE,FALSE,FALSE,IF,2085,if (content.indexOf(entry.getValue()) != -1) {,,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,2086,"content = content.replace(String.valueOf(entry.getValue()), entry.getKey());",,
FALSE,FALSE,FALSE,FALSE,IF,2087,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,2088,,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,2089,},,
FALSE,FALSE,FALSE,FALSE,,2090,,,
TRUE,FALSE,FALSE,FALSE,RETURN,2091,return content;,,
FALSE,FALSE,FALSE,FALSE,,2092,},,
FALSE,FALSE,FALSE,FALSE,,2093,,,
FALSE,FALSE,FALSE,FALSE,,2094,/**,,
FALSE,FALSE,FALSE,FALSE,,2095,* Replace HTML entities,,
FALSE,FALSE,FALSE,FALSE,,2096,* @param content Content,,
FALSE,FALSE,FALSE,FALSE,,2097,* @return Replaced content,,
FALSE,FALSE,FALSE,FALSE,,2098,*/,,
FALSE,FALSE,FALSE,FALSE,,2099,public static String replaceHtmlEntities(String content) {,,
TRUE,FALSE,TRUE,FALSE,RETURN,2100,"return replaceHtmlEntities(content, escapeStrings);",String Processing,
FALSE,FALSE,FALSE,FALSE,,2101,},,
FALSE,FALSE,FALSE,FALSE,,2102,,,
FALSE,FALSE,FALSE,FALSE,,2103,,,
FALSE,FALSE,FALSE,FALSE,,2104,/**,,
FALSE,FALSE,FALSE,FALSE,,2105,* Replace HTML entities,,
FALSE,FALSE,FALSE,FALSE,,2106,* @param content Content,,
FALSE,FALSE,FALSE,FALSE,,2107,* @param map Map,,
FALSE,FALSE,FALSE,FALSE,,2108,* @return Replaced content,,
FALSE,FALSE,FALSE,FALSE,,2109,*/,,
FALSE,FALSE,FALSE,FALSE,,2110,"public static String replaceHtmlEntities(String content, Map<String, Character> map) {",,
FALSE,FALSE,FALSE,FALSE,,2111,,,
TRUE,FALSE,FALSE,FALSE,FOR_EACH,2112,"for (Entry<String, Character> entry : escapeStrings.entrySet()) {",,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,2113,,,
TRUE,FALSE,FALSE,FALSE,IF,2114,if (content.indexOf(entry.getKey()) != -1) {,,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,2115,"content = content.replace(entry.getKey(), String.valueOf(entry.getValue()));",,
FALSE,FALSE,FALSE,FALSE,IF,2116,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,2117,,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,2118,},,
FALSE,FALSE,FALSE,FALSE,,2119,,,
TRUE,FALSE,FALSE,FALSE,RETURN,2120,return content;,,
FALSE,FALSE,FALSE,FALSE,,2121,},,
FALSE,FALSE,FALSE,FALSE,,2122,},,
